trip_id,driver_id,pickup_datetime,dropoff_datetime,pickup_area,dropoff_area,distance_km,duration_minutes,fare_bdt,surge_multiplier,vehicle_type,traffic_level,rider_rating,payment_method,cancelled,cancellation_reason,year,month,day_of_week,hour,date,is_weekend,is_peak_hour,is_monsoon,is_surge,speed_kmh,revenue_per_km,trip_revenue,Routee,Start of Month
TRIP_108122,DRV_3228,3/12/2022 17:22,3/12/2022 18:41,Moghbazar,Motijheel,21.62,79,811,1.41,CNG,High,5,Cash,0,,2022,March,Saturday,17,3/12/2022,TRUE,TRUE,FALSE,TRUE,16.42025316,37.51156337,811,Moghbazar → Motijheel,3/1/2022 0:00
TRIP_110812,DRV_1856,3/12/2022 19:47,3/12/2022 21:01,Gulshan 1,Mirpur 12,20.36,74,799,1.47,CNG,High,5,Mobile Money,0,,2022,March,Saturday,19,3/12/2022,TRUE,TRUE,FALSE,TRUE,16.50810811,39.24361493,799,Gulshan 1 → Mirpur 12,3/1/2022 0:00
TRIP_112573,DRV_1419,3/19/2022 10:04,3/19/2022 11:06,Malibagh,Mirpur 12,17.03,62,650,1.41,CNG,High,5,Mobile Money,0,,2022,March,Saturday,10,3/19/2022,TRUE,FALSE,FALSE,TRUE,16.48064516,38.16793893,650,Malibagh → Mirpur 12,3/1/2022 0:00
TRIP_103681,DRV_1261,3/25/2022 15:44,3/25/2022 16:44,Motijheel,Baridhara,16.53,60,700,1.56,CNG,High,5,Cash,0,,2022,March,Friday,15,3/25/2022,TRUE,FALSE,FALSE,TRUE,16.53,42.34724743,700,Motijheel → Baridhara,3/1/2022 0:00
TRIP_103535,DRV_2095,4/2/2022 18:52,4/2/2022 19:20,Rampura,Lalmatia,7.82,28,265,1.14,CNG,High,5,Cash,0,,2022,April,Saturday,18,4/2/2022,TRUE,TRUE,FALSE,TRUE,16.75714286,33.88746803,265,Rampura → Lalmatia,4/1/2022 0:00
TRIP_107890,DRV_2756,5/7/2022 16:47,5/7/2022 18:01,Khilgaon,Motijheel,20.36,74,810,1.49,CNG,High,5,Mobile Money,0,,2022,May,Saturday,16,5/7/2022,TRUE,FALSE,FALSE,TRUE,16.50810811,39.78388998,810,Khilgaon → Motijheel,5/1/2022 0:00
TRIP_107750,DRV_1531,5/20/2022 8:39,5/20/2022 9:27,Tejgaon,Malibagh,13.32,48,438,1.19,CNG,High,5,Card,0,,2022,May,Friday,8,5/20/2022,TRUE,TRUE,FALSE,TRUE,16.65,32.88288288,438,Tejgaon → Malibagh,5/1/2022 0:00
TRIP_109357,DRV_3698,5/27/2022 8:53,5/27/2022 9:48,Motijheel,Eskaton,15.05,55,549,1.33,CNG,High,5,Cash,0,,2022,May,Friday,8,5/27/2022,TRUE,TRUE,FALSE,TRUE,16.41818182,36.47840532,549,Motijheel → Eskaton,5/1/2022 0:00
TRIP_103245,DRV_4775,6/10/2022 7:55,6/10/2022 8:27,Malibagh,Lalmatia,6.77,32,308,1.37,CNG,High,5,Mobile Money,0,,2022,June,Friday,7,6/10/2022,TRUE,TRUE,TRUE,TRUE,12.69375,45.49483013,308,Malibagh → Lalmatia,6/1/2022 0:00
TRIP_100597,DRV_2277,6/11/2022 18:53,6/11/2022 20:30,Motijheel,Mohammadpur,20.84,97,721,1.19,CNG,High,5,Card,0,,2022,June,Saturday,18,6/11/2022,TRUE,TRUE,TRUE,TRUE,12.89072165,34.59692898,721,Motijheel → Mohammadpur,6/1/2022 0:00
TRIP_109705,DRV_3319,6/11/2022 21:12,6/11/2022 21:34,Mirpur DOHS,Farmgate,4.68,22,248,1.48,CNG,High,5,Cash,0,,2022,June,Saturday,21,6/11/2022,TRUE,TRUE,TRUE,TRUE,12.76363636,52.99145299,248,Mirpur DOHS → Farmgate,6/1/2022 0:00
TRIP_113013,DRV_4236,6/24/2022 10:12,6/24/2022 11:24,Bashundhara R/A,Gulshan 2,15.46,72,529,1.15,CNG,High,5,Cash,0,,2022,June,Friday,10,6/24/2022,TRUE,FALSE,TRUE,TRUE,12.88333333,34.21733506,529,Bashundhara R/A → Gulshan 2,6/1/2022 0:00
TRIP_101536,DRV_4117,6/24/2022 17:38,6/24/2022 19:04,Tejgaon,Motijheel,18.55,86,690,1.27,CNG,High,5,Mobile Money,0,,2022,June,Friday,17,6/24/2022,TRUE,TRUE,TRUE,TRUE,12.94186047,37.1967655,690,Tejgaon → Motijheel,6/1/2022 0:00
TRIP_100592,DRV_4090,6/25/2022 7:07,6/25/2022 8:37,Farmgate,Dhanmondi 32,19.36,90,628,1.11,CNG,High,5,Mobile Money,0,,2022,June,Saturday,7,6/25/2022,TRUE,TRUE,TRUE,TRUE,12.90666667,32.43801653,628,Farmgate → Dhanmondi 32,6/1/2022 0:00
TRIP_108200,DRV_4749,7/9/2022 21:05,7/9/2022 22:31,Motijheel,Eskaton,18.53,86,673,1.24,CNG,High,5,Cash,0,,2022,July,Saturday,21,7/9/2022,TRUE,TRUE,TRUE,TRUE,12.92790698,36.31948192,673,Motijheel → Eskaton,7/1/2022 0:00
TRIP_107266,DRV_3630,7/9/2022 22:17,7/9/2022 23:41,Uttara Sec 11,Farmgate,18.07,84,711,1.34,CNG,High,5,Mobile Money,0,,2022,July,Saturday,22,7/9/2022,TRUE,FALSE,TRUE,TRUE,12.90714286,39.34698395,711,Uttara Sec 11 → Farmgate,7/1/2022 0:00
TRIP_100234,DRV_2993,7/15/2022 18:44,7/15/2022 19:08,Mohakhali,Dhanmondi 27,5.1,24,226,1.26,CNG,High,5,Cash,0,,2022,July,Friday,18,7/15/2022,TRUE,TRUE,TRUE,TRUE,12.75,44.31372549,226,Mohakhali → Dhanmondi 27,7/1/2022 0:00
TRIP_109649,DRV_3293,7/22/2022 15:07,7/22/2022 16:42,Tejgaon,Bashundhara R/A,20.29,95,865,1.46,CNG,High,5,Cash,0,,2022,July,Friday,15,7/22/2022,TRUE,FALSE,TRUE,TRUE,12.81473684,42.63183834,865,Tejgaon → Bashundhara R/A,7/1/2022 0:00
TRIP_112683,DRV_4731,8/5/2022 8:05,8/5/2022 9:24,Baridhara,Uttara Sec 4,16.96,79,776,1.55,CNG,High,5,Cash,0,,2022,August,Friday,8,8/5/2022,TRUE,TRUE,TRUE,TRUE,12.88101266,45.75471698,776,Baridhara → Uttara Sec 4,8/1/2022 0:00
TRIP_114310,DRV_4539,8/27/2022 19:21,8/27/2022 20:50,Dhanmondi 32,Eskaton,19.04,89,754,1.35,CNG,High,5,Cash,0,,2022,August,Saturday,19,8/27/2022,TRUE,TRUE,TRUE,TRUE,12.83595506,39.60084034,754,Dhanmondi 32 → Eskaton,8/1/2022 0:00
TRIP_104564,DRV_4906,9/2/2022 20:45,9/2/2022 21:04,Tejgaon,Lalmatia,4.15,19,213,1.4,CNG,High,5,Cash,0,,2022,September,Friday,20,9/2/2022,TRUE,TRUE,TRUE,TRUE,13.10526316,51.3253012,213,Tejgaon → Lalmatia,9/1/2022 0:00
TRIP_110325,DRV_2039,9/16/2022 12:03,9/16/2022 12:32,Airport,Gulshan 2,6.12,29,247,1.19,CNG,High,5,Mobile Money,0,,2022,September,Friday,12,9/16/2022,TRUE,FALSE,TRUE,TRUE,12.66206897,40.35947712,247,Airport → Gulshan 2,9/1/2022 0:00
TRIP_113651,DRV_3535,9/16/2022 17:00,9/16/2022 17:21,Tejgaon,Mirpur 12,4.4,21,230,1.43,CNG,High,5,Wallet,0,,2022,September,Friday,17,9/16/2022,TRUE,TRUE,TRUE,TRUE,12.57142857,52.27272727,230,Tejgaon → Mirpur 12,9/1/2022 0:00
TRIP_106677,DRV_1537,9/30/2022 19:31,9/30/2022 20:13,Farmgate,Mirpur 12,8.92,42,374,1.32,CNG,High,5,Card,0,,2022,September,Friday,19,9/30/2022,TRUE,TRUE,TRUE,TRUE,12.74285714,41.92825112,374,Farmgate → Mirpur 12,9/1/2022 0:00
TRIP_109945,DRV_1937,10/1/2022 15:21,10/1/2022 15:41,Moghbazar,Eskaton,5.43,20,196,1.12,CNG,High,5,Mobile Money,0,,2022,October,Saturday,15,10/1/2022,TRUE,FALSE,FALSE,TRUE,16.29,36.09576427,196,Moghbazar → Eskaton,10/1/2022 0:00
TRIP_109417,DRV_4352,10/14/2022 5:32,10/14/2022 6:21,Rampura,Mirpur 12,13.44,49,511,1.37,CNG,High,5,Cash,0,,2022,October,Friday,5,10/14/2022,TRUE,FALSE,FALSE,TRUE,16.45714286,38.02083333,511,Rampura → Mirpur 12,10/1/2022 0:00
TRIP_108692,DRV_2852,10/14/2022 12:52,10/14/2022 13:44,Mirpur 12,Mirpur DOHS,14.33,52,595,1.51,CNG,High,5,Mobile Money,0,,2022,October,Friday,12,10/14/2022,TRUE,FALSE,FALSE,TRUE,16.53461538,41.52128402,595,Mirpur 12 → Mirpur DOHS,10/1/2022 0:00
TRIP_109300,DRV_4184,10/15/2022 17:18,10/15/2022 18:01,Mirpur DOHS,Dhanmondi 27,11.8,43,471,1.42,CNG,High,5,Mobile Money,0,,2022,October,Saturday,17,10/15/2022,TRUE,TRUE,FALSE,TRUE,16.46511628,39.91525424,471,Mirpur DOHS → Dhanmondi 27,10/1/2022 0:00
TRIP_103372,DRV_2495,10/15/2022 18:04,10/15/2022 19:18,Mirpur 10,Tejgaon,20.28,74,721,1.33,CNG,High,5,Cash,0,,2022,October,Saturday,18,10/15/2022,TRUE,TRUE,FALSE,TRUE,16.44324324,35.55226824,721,Mirpur 10 → Tejgaon,10/1/2022 0:00
TRIP_103367,DRV_2234,10/21/2022 9:41,10/21/2022 10:50,Uttara Sec 11,Gulshan 2,19.04,69,796,1.56,CNG,High,5,Mobile Money,0,,2022,October,Friday,9,10/21/2022,TRUE,TRUE,FALSE,TRUE,16.55652174,41.80672269,796,Uttara Sec 11 → Gulshan 2,10/1/2022 0:00
TRIP_103346,DRV_3069,10/22/2022 21:10,10/22/2022 21:36,Gulshan 2,Banani,7.17,26,267,1.23,CNG,High,5,Cash,0,,2022,October,Saturday,21,10/22/2022,TRUE,TRUE,FALSE,TRUE,16.54615385,37.23849372,267,Gulshan 2 → Banani,10/1/2022 0:00
TRIP_103460,DRV_2163,10/28/2022 20:42,10/28/2022 21:45,Moghbazar,Mirpur 10,17.46,63,753,1.6,CNG,High,5,Mobile Money,0,,2022,October,Friday,20,10/28/2022,TRUE,TRUE,FALSE,TRUE,16.62857143,43.12714777,753,Moghbazar → Mirpur 10,10/1/2022 0:00
TRIP_114627,DRV_2806,10/29/2022 9:28,10/29/2022 10:30,Bashundhara R/A,Uttara Sec 4,17.12,62,689,1.49,CNG,High,5,Cash,0,,2022,October,Saturday,9,10/29/2022,TRUE,TRUE,FALSE,TRUE,16.56774194,40.2453271,689,Bashundhara R/A → Uttara Sec 4,10/1/2022 0:00
TRIP_105057,DRV_1163,10/29/2022 18:13,10/29/2022 19:17,Gulshan 1,Malibagh,17.71,64,625,1.31,CNG,High,5,Mobile Money,0,,2022,October,Saturday,18,10/29/2022,TRUE,TRUE,FALSE,TRUE,16.603125,35.29079616,625,Gulshan 1 → Malibagh,10/1/2022 0:00
TRIP_108356,DRV_1620,11/4/2022 14:44,11/4/2022 15:56,Mirpur 12,Bashundhara R/A,19.87,72,690,1.3,CNG,High,5,Mobile Money,0,,2022,November,Friday,14,11/4/2022,TRUE,FALSE,FALSE,TRUE,16.55833333,34.72571716,690,Mirpur 12 → Bashundhara R/A,11/1/2022 0:00
TRIP_103708,DRV_3691,11/4/2022 22:02,11/4/2022 22:40,Farmgate,Mirpur DOHS,10.53,38,411,1.37,CNG,High,5,Cash,0,,2022,November,Friday,22,11/4/2022,TRUE,FALSE,FALSE,TRUE,16.62631579,39.03133903,411,Farmgate → Mirpur DOHS,11/1/2022 0:00
TRIP_106750,DRV_1945,11/11/2022 9:34,11/11/2022 10:41,Malibagh,Uttara Sec 4,18.37,67,544,1.1,CNG,High,5,Cash,0,,2022,November,Friday,9,11/11/2022,TRUE,TRUE,FALSE,TRUE,16.45074627,29.61350027,544,Malibagh → Uttara Sec 4,11/1/2022 0:00
TRIP_103053,DRV_4741,11/11/2022 21:43,11/11/2022 22:53,Airport,Motijheel,19.33,70,776,1.5,CNG,High,5,Mobile Money,0,,2022,November,Friday,21,11/11/2022,TRUE,TRUE,FALSE,TRUE,16.56857143,40.14485256,776,Airport → Motijheel,11/1/2022 0:00
TRIP_100896,DRV_2695,11/18/2022 14:22,11/18/2022 15:16,Rampura,Uttara Sec 11,14.91,54,486,1.19,CNG,High,5,Cash,0,,2022,November,Friday,14,11/18/2022,TRUE,FALSE,FALSE,TRUE,16.56666667,32.59557344,486,Rampura → Uttara Sec 11,11/1/2022 0:00
TRIP_105481,DRV_1999,11/19/2022 18:04,11/19/2022 19:06,Dhanmondi 32,Malibagh,17.1,62,541,1.17,CNG,High,5,Cash,0,,2022,November,Saturday,18,11/19/2022,TRUE,TRUE,FALSE,TRUE,16.5483871,31.6374269,541,Dhanmondi 32 → Malibagh,11/1/2022 0:00
TRIP_106127,DRV_3945,11/26/2022 12:40,11/26/2022 13:15,Gulshan 2,Rampura,9.51,35,307,1.11,CNG,High,5,Cash,0,,2022,November,Saturday,12,11/26/2022,TRUE,FALSE,FALSE,TRUE,16.30285714,32.28180862,307,Gulshan 2 → Rampura,11/1/2022 0:00
TRIP_109023,DRV_1686,12/2/2022 15:28,12/2/2022 16:13,Mohakhali,Banani,12.34,45,522,1.51,CNG,High,5,Mobile Money,0,,2022,December,Friday,15,12/2/2022,TRUE,FALSE,FALSE,TRUE,16.45333333,42.30145867,522,Mohakhali → Banani,12/1/2022 0:00
TRIP_113331,DRV_2660,12/9/2022 17:32,12/9/2022 18:29,Moghbazar,Eskaton,15.77,57,665,1.55,CNG,High,5,Mobile Money,0,,2022,December,Friday,17,12/9/2022,TRUE,TRUE,FALSE,TRUE,16.6,42.1686747,665,Moghbazar → Eskaton,12/1/2022 0:00
TRIP_103416,DRV_3739,12/10/2022 7:57,12/10/2022 9:04,Mohammadpur,Tejgaon,18.39,67,777,1.57,CNG,High,5,Mobile Money,0,,2022,December,Saturday,7,12/10/2022,TRUE,TRUE,FALSE,TRUE,16.46865672,42.25122349,777,Mohammadpur → Tejgaon,12/1/2022 0:00
TRIP_102603,DRV_4416,12/16/2022 20:48,12/16/2022 21:49,Mohakhali,Mirpur 12,16.67,61,607,1.34,CNG,High,5,Wallet,0,,2022,December,Friday,20,12/16/2022,TRUE,TRUE,FALSE,TRUE,16.39672131,36.41271746,607,Mohakhali → Mirpur 12,12/1/2022 0:00
TRIP_101203,DRV_4578,12/23/2022 15:32,12/23/2022 15:45,Malibagh,Dhanmondi 27,3.67,13,157,1.21,CNG,High,5,Cash,0,,2022,December,Friday,15,12/23/2022,TRUE,FALSE,FALSE,TRUE,16.93846154,42.77929155,157,Malibagh → Dhanmondi 27,12/1/2022 0:00
TRIP_114067,DRV_4985,12/24/2022 7:42,12/24/2022 8:29,Mirpur DOHS,Airport,13.04,47,524,1.45,CNG,High,5,Cash,0,,2022,December,Saturday,7,12/24/2022,TRUE,TRUE,FALSE,TRUE,16.64680851,40.18404908,524,Mirpur DOHS → Airport,12/1/2022 0:00
TRIP_109082,DRV_4078,12/30/2022 18:25,12/30/2022 19:18,Mohammadpur,Mirpur DOHS,14.68,53,491,1.22,CNG,High,5,Mobile Money,0,,2022,December,Friday,18,12/30/2022,TRUE,TRUE,FALSE,TRUE,16.61886792,33.44686649,491,Mohammadpur → Mirpur DOHS,12/1/2022 0:00
TRIP_113391,DRV_4410,12/30/2022 19:25,12/30/2022 20:45,Bashundhara R/A,Farmgate,21.93,80,699,1.2,CNG,High,5,Wallet,0,,2022,December,Friday,19,12/30/2022,TRUE,TRUE,FALSE,TRUE,16.4475,31.87414501,699,Bashundhara R/A → Farmgate,12/1/2022 0:00
TRIP_113116,DRV_3842,12/31/2022 21:34,12/31/2022 22:35,Gulshan 1,Bashundhara R/A,16.72,61,558,1.23,CNG,High,5,Mobile Money,0,,2022,December,Saturday,21,12/31/2022,TRUE,TRUE,FALSE,TRUE,16.44590164,33.37320574,558,Gulshan 1 → Bashundhara R/A,12/1/2022 0:00
TRIP_105356,DRV_1685,6/6/2022 5:46,6/6/2022 6:35,Lalmatia,Gulshan 2,10.6,49,396,1.21,CNG,High,5,Mobile Money,0,,2022,June,Monday,5,6/6/2022,FALSE,FALSE,TRUE,TRUE,12.97959184,37.35849057,396,Lalmatia → Gulshan 2,6/1/2022 0:00
TRIP_109257,DRV_2955,6/6/2022 17:29,6/6/2022 18:45,Uttara Sec 4,Baridhara,16.34,76,653,1.35,CNG,High,5,Wallet,0,,2022,June,Monday,17,6/6/2022,FALSE,TRUE,TRUE,TRUE,12.9,39.96328029,653,Uttara Sec 4 → Baridhara,6/1/2022 0:00
TRIP_109440,DRV_4187,6/9/2022 5:49,6/9/2022 6:58,Motijheel,Eskaton,14.78,69,522,1.18,CNG,High,5,Mobile Money,0,,2022,June,Thursday,5,6/9/2022,FALSE,FALSE,TRUE,TRUE,12.85217391,35.31799729,522,Motijheel → Eskaton,6/1/2022 0:00
TRIP_107746,DRV_1858,6/9/2022 14:20,6/9/2022 15:41,Airport,Tejgaon,17.39,81,579,1.13,CNG,High,5,Mobile Money,0,,2022,June,Thursday,14,6/9/2022,FALSE,FALSE,TRUE,TRUE,12.88148148,33.29499712,579,Airport → Tejgaon,6/1/2022 0:00
TRIP_105679,DRV_2199,6/16/2022 14:03,6/16/2022 14:33,Mirpur 12,Mohakhali,6.4,30,281,1.31,CNG,High,5,Mobile Money,0,,2022,June,Thursday,14,6/16/2022,FALSE,FALSE,TRUE,TRUE,12.8,43.90625,281,Mirpur 12 → Mohakhali,6/1/2022 0:00
TRIP_105209,DRV_2727,6/23/2022 12:33,6/23/2022 13:57,Rampura,Khilgaon,17.95,84,714,1.35,CNG,High,5,Card,0,,2022,June,Thursday,12,6/23/2022,FALSE,FALSE,TRUE,TRUE,12.82142857,39.77715877,714,Rampura → Khilgaon,6/1/2022 0:00
TRIP_111550,DRV_3282,6/23/2022 22:25,6/23/2022 23:44,Airport,Dhanmondi 32,17.03,79,623,1.24,CNG,High,5,Mobile Money,0,,2022,June,Thursday,22,6/23/2022,FALSE,FALSE,TRUE,TRUE,12.93417722,36.58250147,623,Airport → Dhanmondi 32,6/1/2022 0:00
TRIP_111475,DRV_1360,6/26/2022 22:39,6/27/2022 0:07,Lalmatia,Uttara Sec 11,18.98,88,721,1.3,CNG,High,5,Cash,0,,2022,June,Sunday,22,6/26/2022,FALSE,FALSE,TRUE,TRUE,12.94090909,37.98735511,721,Lalmatia → Uttara Sec 11,6/1/2022 0:00
TRIP_107069,DRV_3765,6/27/2022 6:56,6/27/2022 8:09,Uttara Sec 4,Tejgaon,15.6,73,660,1.42,CNG,High,5,Card,0,,2022,June,Monday,6,6/27/2022,FALSE,FALSE,TRUE,TRUE,12.82191781,42.30769231,660,Uttara Sec 4 → Tejgaon,6/1/2022 0:00
TRIP_106562,DRV_4321,6/28/2022 14:42,6/28/2022 15:51,Gulshan 1,Khilgaon,14.88,69,563,1.27,CNG,High,5,Cash,0,,2022,June,Tuesday,14,6/28/2022,FALSE,FALSE,TRUE,TRUE,12.93913043,37.83602151,563,Gulshan 1 → Khilgaon,6/1/2022 0:00
TRIP_104369,DRV_1705,6/29/2022 14:49,6/29/2022 15:13,Baridhara,Tejgaon,5.18,24,227,1.26,CNG,High,5,Mobile Money,0,,2022,June,Wednesday,14,6/29/2022,FALSE,FALSE,TRUE,TRUE,12.95,43.82239382,227,Baridhara → Tejgaon,6/1/2022 0:00
TRIP_103756,DRV_3356,6/29/2022 23:01,6/30/2022 0:38,Gulshan 1,Farmgate,20.81,97,927,1.53,CNG,High,5,Mobile Money,0,,2022,June,Wednesday,23,6/29/2022,FALSE,FALSE,TRUE,TRUE,12.87216495,44.5458914,927,Gulshan 1 → Farmgate,6/1/2022 0:00
TRIP_106540,DRV_2076,7/5/2022 22:03,7/5/2022 22:28,Lalmatia,Eskaton,5.27,25,264,1.43,CNG,High,5,Card,0,,2022,July,Tuesday,22,7/5/2022,FALSE,FALSE,TRUE,TRUE,12.648,50.09487666,264,Lalmatia → Eskaton,7/1/2022 0:00
TRIP_114718,DRV_4211,7/7/2022 19:19,7/7/2022 20:40,Mohammadpur,Mirpur 10,17.45,81,770,1.5,CNG,High,5,Cash,0,,2022,July,Thursday,19,7/7/2022,FALSE,TRUE,TRUE,TRUE,12.92592593,44.1260745,770,Mohammadpur → Mirpur 10,7/1/2022 0:00
TRIP_100598,DRV_3781,7/10/2022 13:00,7/10/2022 13:51,Tejgaon,Moghbazar,10.84,51,484,1.44,CNG,High,5,Mobile Money,0,,2022,July,Sunday,13,7/10/2022,FALSE,FALSE,TRUE,TRUE,12.75294118,44.64944649,484,Tejgaon → Moghbazar,7/1/2022 0:00
TRIP_106325,DRV_1624,7/12/2022 8:16,7/12/2022 9:51,Airport,Uttara Sec 4,20.48,95,935,1.57,CNG,High,5,Card,0,,2022,July,Tuesday,8,7/12/2022,FALSE,TRUE,TRUE,TRUE,12.93473684,45.65429688,935,Airport → Uttara Sec 4,7/1/2022 0:00
TRIP_110385,DRV_2939,7/13/2022 7:53,7/13/2022 9:27,Uttara Sec 11,Malibagh,20.07,94,810,1.38,CNG,High,5,Mobile Money,0,,2022,July,Wednesday,7,7/13/2022,FALSE,TRUE,TRUE,TRUE,12.8106383,40.35874439,810,Uttara Sec 11 → Malibagh,7/1/2022 0:00
TRIP_111812,DRV_4500,7/13/2022 15:48,7/13/2022 16:23,Airport,Mirpur DOHS,7.52,35,288,1.18,CNG,High,5,Card,0,,2022,July,Wednesday,15,7/13/2022,FALSE,FALSE,TRUE,TRUE,12.89142857,38.29787234,288,Airport → Mirpur DOHS,7/1/2022 0:00
TRIP_105050,DRV_2641,7/18/2022 17:05,7/18/2022 18:27,Farmgate,Rampura,17.57,82,803,1.55,CNG,High,5,Mobile Money,0,,2022,July,Monday,17,7/18/2022,FALSE,TRUE,TRUE,TRUE,12.85609756,45.70290268,803,Farmgate → Rampura,7/1/2022 0:00
TRIP_104961,DRV_3480,7/27/2022 19:47,7/27/2022 21:11,Gulshan 1,Motijheel,18.04,84,748,1.41,CNG,High,5,Mobile Money,0,,2022,July,Wednesday,19,7/27/2022,FALSE,TRUE,TRUE,TRUE,12.88571429,41.46341463,748,Gulshan 1 → Motijheel,7/1/2022 0:00
TRIP_110605,DRV_2986,8/1/2022 21:40,8/1/2022 22:03,Tejgaon,Mirpur DOHS,4.88,23,272,1.57,CNG,High,5,Cash,0,,2022,August,Monday,21,8/1/2022,FALSE,TRUE,TRUE,TRUE,12.73043478,55.73770492,272,Tejgaon → Mirpur DOHS,8/1/2022 0:00
TRIP_112855,DRV_3127,8/1/2022 22:23,8/1/2022 23:29,Airport,Motijheel,14.19,66,502,1.18,CNG,High,5,Mobile Money,0,,2022,August,Monday,22,8/1/2022,FALSE,FALSE,TRUE,TRUE,12.9,35.37702607,502,Airport → Motijheel,8/1/2022 0:00
TRIP_112586,DRV_2541,8/2/2022 9:27,8/2/2022 10:58,Bashundhara R/A,Uttara Sec 11,19.48,91,787,1.38,CNG,High,5,Cash,0,,2022,August,Tuesday,9,8/2/2022,FALSE,TRUE,TRUE,TRUE,12.84395604,40.40041068,787,Bashundhara R/A → Uttara Sec 11,8/1/2022 0:00
TRIP_111167,DRV_4042,8/3/2022 17:03,8/3/2022 18:09,Farmgate,Banani,14.09,66,644,1.52,CNG,High,5,Card,0,,2022,August,Wednesday,17,8/3/2022,FALSE,TRUE,TRUE,TRUE,12.80909091,45.70617459,644,Farmgate → Banani,8/1/2022 0:00
TRIP_103824,DRV_1208,8/3/2022 18:27,8/3/2022 20:09,Uttara Sec 4,Mirpur 12,21.94,102,1005,1.58,CNG,High,5,Mobile Money,0,,2022,August,Wednesday,18,8/3/2022,FALSE,TRUE,TRUE,TRUE,12.90588235,45.80674567,1005,Uttara Sec 4 → Mirpur 12,8/1/2022 0:00
TRIP_102181,DRV_1468,8/8/2022 10:50,8/8/2022 12:26,Badda Link Road,Motijheel,20.59,96,726,1.21,CNG,High,5,Mobile Money,0,,2022,August,Monday,10,8/8/2022,FALSE,FALSE,TRUE,TRUE,12.86875,35.25983487,726,Badda Link Road → Motijheel,8/1/2022 0:00
TRIP_108727,DRV_4026,8/11/2022 19:03,8/11/2022 20:05,Eskaton,Moghbazar,13.23,62,593,1.48,CNG,High,5,Cash,0,,2022,August,Thursday,19,8/11/2022,FALSE,TRUE,TRUE,TRUE,12.80322581,44.82237339,593,Eskaton → Moghbazar,8/1/2022 0:00
TRIP_113785,DRV_4282,8/21/2022 8:16,8/21/2022 9:49,Uttara Sec 4,Badda Link Road,20.02,93,922,1.58,CNG,High,5,Mobile Money,0,,2022,August,Sunday,8,8/21/2022,FALSE,TRUE,TRUE,TRUE,12.91612903,46.05394605,922,Uttara Sec 4 → Badda Link Road,8/1/2022 0:00
TRIP_112850,DRV_2148,8/25/2022 17:09,8/25/2022 18:30,Uttara Sec 4,Gulshan 1,17.44,81,770,1.5,CNG,High,5,Mobile Money,0,,2022,August,Thursday,17,8/25/2022,FALSE,TRUE,TRUE,TRUE,12.91851852,44.15137615,770,Uttara Sec 4 → Gulshan 1,8/1/2022 0:00
TRIP_106718,DRV_3046,9/1/2022 22:36,9/1/2022 23:06,Moghbazar,Gulshan 2,6.41,30,249,1.16,CNG,High,5,Cash,0,,2022,September,Thursday,22,9/1/2022,FALSE,FALSE,TRUE,TRUE,12.82,38.84555382,249,Moghbazar → Gulshan 2,9/1/2022 0:00
TRIP_101608,DRV_3991,9/5/2022 7:10,9/5/2022 8:44,Gulshan 2,Mohammadpur,20.08,94,786,1.34,CNG,High,5,Cash,0,,2022,September,Monday,7,9/5/2022,FALSE,TRUE,TRUE,TRUE,12.81702128,39.14342629,786,Gulshan 2 → Mohammadpur,9/1/2022 0:00
TRIP_106681,DRV_2691,9/5/2022 8:48,9/5/2022 10:02,Mirpur 12,Gulshan 2,15.84,74,532,1.13,CNG,High,5,Mobile Money,0,,2022,September,Monday,8,9/5/2022,FALSE,TRUE,TRUE,TRUE,12.84324324,33.58585859,532,Mirpur 12 → Gulshan 2,9/1/2022 0:00
TRIP_108129,DRV_3894,9/5/2022 11:09,9/5/2022 12:50,Banani,Mohammadpur,21.76,101,851,1.35,CNG,High,5,Card,0,,2022,September,Monday,11,9/5/2022,FALSE,FALSE,TRUE,TRUE,12.92673267,39.10845588,851,Banani → Mohammadpur,9/1/2022 0:00
TRIP_108057,DRV_4106,9/6/2022 15:26,9/6/2022 16:54,Gulshan 1,Mirpur DOHS,18.92,88,737,1.33,CNG,High,5,Mobile Money,0,,2022,September,Tuesday,15,9/6/2022,FALSE,FALSE,TRUE,TRUE,12.9,38.95348837,737,Gulshan 1 → Mirpur DOHS,9/1/2022 0:00
TRIP_101635,DRV_3211,9/6/2022 15:35,9/6/2022 16:59,Malibagh,Tejgaon,17.93,84,756,1.43,CNG,High,5,Mobile Money,0,,2022,September,Tuesday,15,9/6/2022,FALSE,FALSE,TRUE,TRUE,12.80714286,42.163971,756,Malibagh → Tejgaon,9/1/2022 0:00
TRIP_106816,DRV_4303,9/8/2022 3:06,9/8/2022 3:20,Khilgaon,Banani,3.06,14,143,1.17,CNG,High,5,Mobile Money,0,,2022,September,Thursday,3,9/8/2022,FALSE,FALSE,TRUE,TRUE,13.11428571,46.73202614,143,Khilgaon → Banani,9/1/2022 0:00
TRIP_108176,DRV_3157,9/8/2022 14:47,9/8/2022 15:57,Mirpur DOHS,Uttara Sec 4,14.92,70,536,1.2,CNG,High,5,Mobile Money,0,,2022,September,Thursday,14,9/8/2022,FALSE,FALSE,TRUE,TRUE,12.78857143,35.92493298,536,Mirpur DOHS → Uttara Sec 4,9/1/2022 0:00
